scene,seq,n_steps,N_req,N,seed,n_vox,ranking,frac,ref,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
frl_apartment_5,seq_0000,15,2,2,0,14874,support,0.25,fixed,3718,48021,0.29915125297137135,1.3034787268483858,0.8013149899098786,0.4359870898332437,0.1403760854626101,0.21237359916899728,0.5911780527165142,0.23435580266966535,0.33565190854651855,0.7988165680473372,0.4178172049728244,0.5486602676152925,0.05741450858853811
frl_apartment_5,seq_0000,15,2,2,0,14874,support,0.25,subset,3718,20389,0.3008378391637569,0.7633129389029046,0.5320753890333307,0.4271113501882733,0.26303398891559177,0.32556853110686046,0.5874125874125874,0.4080141252636225,0.4815475212185675,0.7980096826250672,0.632203639217225,0.7054956317093813,0.07987616099071207
frl_apartment_5,seq_0000,15,2,2,0,14874,support,0.1,fixed,1487,48021,0.241141285187367,2.086540566879081,1.1638409260332239,0.5460659045057162,0.07929864017825534,0.13848653251327248,0.6832548755884331,0.12429978551050581,0.21033482580380877,0.812373907195696,0.23441827533787302,0.3638454574496163,0.03582175925925926
frl_apartment_5,seq_0000,15,2,2,0,14874,support,0.1,subset,1487,20389,0.2417588830097295,1.3728202953357218,0.8072895891727256,0.5400134498991258,0.1572416499092648,0.2435625235546275,0.6812373907195696,0.23542106037569277,0.34991796279005605,0.812373907195696,0.3948207366717348,0.5313841742444358,0.0525323275862069
frl_apartment_5,seq_0000,15,2,2,0,14874,views,0.5,fixed,7437,48021,0.39972145189201375,0.913661335531005,0.6566913937115094,0.36533548473846983,0.20797151246329731,0.2650565009267856,0.5260185558693021,0.34430769871514544,0.41619389854968525,0.7441172515799381,0.578080423148206,0.6506736834999433,0.07510255601136005
frl_apartment_5,seq_0000,15,2,2,0,14874,views,0.5,subset,7437,20389,0.403477404117767,0.5298730541619879,0.46667522913987747,0.3553852359822509,0.3462651429692481,0.35076591772228016,0.5192954148178028,0.516503997253421,0.5178959446837865,0.7431760118327283,0.7589876894403845,0.7509986342905095,0.09472184363771528
frl_apartment_5,seq_0000,15,2,2,0,14874,views,0.25,fixed,3718,48021,0.3263931608726386,1.1620827419306308,0.7442379514016346,0.4456697149004841,0.14135482393119678,0.21463349456090816,0.5949435180204411,0.236438224943254,0.33839422270881075,0.7789133942980097,0.44374336227900296,0.5653878681006228,0.05735896627797037
frl_apartment_5,seq_0000,15,2,2,0,14874,views,0.25,subset,3718,20389,0.3281543730282453,0.6791247118864977,0.5036395424573715,0.4367939752555137,0.26396586394624555,0.3290676565488521,0.5906401291016675,0.4082593555348472,0.48280004578801256,0.778375470683163,0.6446613369954387,0.705236250963359,0.07929140558520925
frl_apartment_5,seq_0000,15,2,2,0,14874,views,0.1,fixed,1487,48021,0.43315343005075807,1.3997443356126038,0.9164488828316809,0.4902488231338265,0.06934466171050166,0.12150298284349775,0.5568258238063215,0.12098873409549989,0.19878490583782624,0.6859448554135844,0.30036858874242517,0.4177906919884093,0.026672020190432487
frl_apartment_5,seq_0000,15,2,2,0,14874,views,0.1,subset,1487,20389,0.43479909934596217,0.9503461805221762,0.6925726399340693,0.4821788836583726,0.13453332679385943,0.21037082849629962,0.5534633490248824,0.21575359262347343,0.3104760165101155,0.6866173503698723,0.44401392907940557,0.5392875167230763,0.03937217345038574
frl_apartment_5,seq_0000,15,2,2,0,14874,cells0.3,0.5,fixed,7437,48021,0.39972145189201375,0.913661335531005,0.6566913937115094,0.36533548473846983,0.20797151246329731,0.2650565009267856,0.5260185558693021,0.34430769871514544,0.41619389854968525,0.7441172515799381,0.578080423148206,0.6506736834999433,0.07510255601136005
