scene,seq,n_steps,selection,n,span_m,frac,ref,delta,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,sid
apartment_2,seq_0005,18,consec_n1.0,3,0.2999999999999996,0.25,fixed,1.0,3280,53901,0.11001564332733182,1.3486851910246844,0.7293504171760081,0.6051829268292683,0.1566390233947422,0.24886461359070625,0.8439024390243902,0.22873416077623793,0.3599155878200366,0.9935975609756098,0.3675442014062819,0.5365951323526423,0.08730069615989221,apartment_2/seq_0005
apartment_2,seq_0005,18,consec_n1.0,3,0.2999999999999996,0.25,subset,1.0,3280,25676,0.11315032542466201,0.8309479068030879,0.47204911611387496,0.5878048780487805,0.28287116373266863,0.381940106129932,0.8350609756097561,0.39756971490886434,0.5386770856159754,0.9935975609756098,0.5631718336189437,0.7188812450153266,0.12286603313430325,apartment_2/seq_0005
apartment_2,seq_0006,18,all,18,2.5499999999999994,1.0,fixed,0.0,86240,54151,0.9523978467201347,0.4587122468197179,0.7055550467699263,0.1577226345083488,0.6119923916455836,0.2508072443166855,0.27339981447124306,0.7022954331406622,0.39358076529451674,0.4996405380333952,0.7718417019076287,0.606604466981193,0.08334786578172604,apartment_2/seq_0006
apartment_2,seq_0006,18,all,18,2.5499999999999994,1.0,subset,0.0,86240,54151,0.9523978467201347,0.4587122468197179,0.7055550467699263,0.1577226345083488,0.6119923916455836,0.2508072443166855,0.27339981447124306,0.7022954331406622,0.39358076529451674,0.4996405380333952,0.7718417019076287,0.606604466981193,0.08334786578172604,apartment_2/seq_0006
apartment_2,seq_0006,18,all,18,2.5499999999999994,0.25,fixed,0.0,21560,54151,0.31754719838527773,0.7948258319310338,0.5561865151581558,0.4118274582560297,0.4723827814814131,0.440031547879768,0.5737940630797773,0.545160754187365,0.5591110549768029,0.8047773654916512,0.6164429096415579,0.6981314712117266,0.15848170058592093,apartment_2/seq_0006
apartment_2,seq_0006,18,all,18,2.5499999999999994,0.25,subset,0.0,21560,54151,0.31754719838527773,0.7948258319310338,0.5561865151581558,0.4118274582560297,0.4723827814814131,0.440031547879768,0.5737940630797773,0.545160754187365,0.5591110549768029,0.8047773654916512,0.6164429096415579,0.6981314712117266,0.15848170058592093,apartment_2/seq_0006
apartment_2,seq_0006,18,spaced0.3,7,2.25,1.0,fixed,0.3,46506,54151,0.7743469275885513,0.5499535237532719,0.6621502256709115,0.2367436459811637,0.5368506583442596,0.3285856203779478,0.3594374919365243,0.6480766744843124,0.46241147216168205,0.5833010794306112,0.7297556831822127,0.6483608170507137,0.11679240484869034,apartment_2/seq_0006
apartment_2,seq_0006,18,spaced0.3,7,2.25,1.0,subset,0.3,46506,40079,0.778990323750555,0.44007708801143247,0.6095337058809938,0.23379778953253344,0.6126150852067167,0.33843543034417684,0.35672816410785707,0.7175079218543376,0.47653451050600704,0.580333720380166,0.7909628483744604,0.6694721228632771,0.11497856662061147,apartment_2/seq_0006
apartment_2,seq_0006,18,spaced0.3,7,2.25,0.25,fixed,0.3,11626,54151,0.2345677574657882,0.9218855397835947,0.5782266486246914,0.5284706691897472,0.3968717105870621,0.45331341795241686,0.6638568725270945,0.48833816550017545,0.5627287682814902,0.8790641665233099,0.5896844010267585,0.7058668011027202,0.15696741199746164,apartment_2/seq_0006
apartment_2,seq_0006,18,spaced0.3,7,2.25,0.25,subset,0.3,11626,40079,0.23598918601350374,0.7431791410301039,0.4895841635218038,0.5256322036814037,0.47768157888170865,0.5005110571174887,0.6615344916566317,0.5782579405673794,0.617099383440233,0.877515912609668,0.6780109284163777,0.7649696076169011,0.16733216870476667,apartment_2/seq_0006
apartment_2,seq_0006,18,random_n0.3,7,2.25,1.0,fixed,0.3,42898,54151,0.7643844713707122,0.5503014891279482,0.6573429802493302,0.23663107837195207,0.5180698417388414,0.3248741907049792,0.3590610284861765,0.6412254621336633,0.4603462629642563,0.5789314187141592,0.7371793688020535,0.6485415998037686,0.11589813437516801,apartment_2/seq_0006
apartment_2,seq_0006,18,random_n0.3,7,2.25,1.0,subset,0.3,42898,39908,0.7699355934119869,0.42240376061801244,0.5961696770149997,0.2335073896218938,0.5962964819083892,0.3355964938422569,0.355471117534617,0.7147439109952891,0.4748033059142535,0.5753181966525246,0.8044001202766362,0.6708413172547439,0.11413494157557483,apartment_2/seq_0006
apartment_2,seq_0006,18,random_n0.3,7,2.25,0.25,fixed,0.3,10724,54151,0.23360873493941237,0.9189906230033185,0.5762996789713655,0.5265759045132413,0.3847389706561282,0.4446196962100319,0.6586161879895561,0.4729552547506048,0.5505546980209549,0.8797090637821708,0.5835164632232092,0.7016344535953213,0.14745471877979027,apartment_2/seq_0006
apartment_2,seq_0006,18,random_n0.3,7,2.25,0.25,subset,0.3,10724,39908,0.23499730004331162,0.725336448880186,0.4801668744617488,0.5247109287579261,0.4697804951388193,0.49572867898806816,0.6553524804177546,0.5672546857772878,0.6081295376497637,0.8779373368146214,0.6764809060839931,0.7641544967792301,0.15874586039310137,apartment_2/seq_0006
apartment_2,seq_0006,18,consec_n0.3,7,0.8999999999999999,1.0,fixed,0.3,42155,54151,0.7503941500761555,0.5538095212509019,0.6521018356635286,0.23423081484995847,0.49012945282635595,0.31697879146729335,0.3503024552247657,0.600302856826282,0.4424287597782645,0.5764203534574783,0.7167919336669683,0.6389878349802955,0.10830285889283205,apartment_2/seq_0006
apartment_2,seq_0006,18,consec_n0.3,7,0.8999999999999999,1.0,subset,0.3,42155,37034,0.7609496528436887,0.4243268007773611,0.5926382268105249,0.22483691139841064,0.580493600475239,0.3241312387723681,0.33749258688174594,0.682912998865907,0.45173816729659333,0.5641798125963705,0.7888156828859967,0.6578497646587317,0.10288988054640762,apartment_2/seq_0006
apartment_2,seq_0006,18,consec_n0.3,7,0.8999999999999999,0.25,fixed,0.3,10538,54151,0.20688665936454864,0.9070262425672923,0.5569564509659204,0.5696526855190738,0.3770382818415172,0.45375075330724796,0.7041184285443158,0.45699987073184245,0.5542622677211435,0.8954260770544695,0.5692415652527193,0.6960128386091357,0.15395894428152493,apartment_2/seq_0006
apartment_2,seq_0006,18,consec_n0.3,7,0.8999999999999999,0.25,subset,0.3,10538,37034,0.21015652997842724,0.6751956070564173,0.4426760685174223,0.5623457961662555,0.47880326186747313,0.5172227730971863,0.6968115391914974,0.570421774585516,0.6273138030953314,0.8941924463845132,0.6824269590106389,0.7740879376066362,0.16647209899603083,apartment_2/seq_0006
apartment_2,seq_0006,18,spaced0.5,5,2.4,1.0,fixed,0.5,38422,54151,0.7547251176110629,0.6096643715449533,0.6821947445780081,0.24228306699286867,0.4972576683717752,0.3258160293751312,0.3761907240643381,0.5969603516093885,0.46153357381671495,0.5955702462131071,0.7144466399512475,0.6496147732992016,0.1138737905246521,apartment_2/seq_0006
apartment_2,seq_0006,18,spaced0.5,5,2.4,1.0,subset,0.5,38422,35010,0.7595348267368174,0.44632837705092326,0.6029316018938703,0.23762427775753475,0.6063410454155955,0.3414390355516366,0.37231273749414395,0.6982290774064553,0.4856598324117687,0.5916402061319036,0.805798343330477,0.6823093554019977,0.11355150908370357,apartment_2/seq_0006
apartment_2,seq_0006,18,spaced0.5,5,2.4,0.25,fixed,0.5,9605,54151,0.24718991163354806,0.9316937649367482,0.5894418382851481,0.5074440395627278,0.36422226736348357,0.4240669099655073,0.6413326392503904,0.47306605602851287,0.5444957958724249,0.8593440916189484,0.5860464257354435,0.6968573922734209,0.13339592379611157,apartment_2/seq_0006
apartment_2,seq_0006,18,spaced0.5,5,2.4,0.25,subset,0.5,9605,35010,0.24881095976470513,0.6689080192718109,0.458859489518258,0.5042165538781884,0.4782347900599829,0.49088211701581996,0.6384174908901614,0.6013424735789774,0.6193256181044077,0.8592399791775117,0.7162239360182805,0.7812406668727827,0.15206076804051202,apartment_2/seq_0006
apartment_2,seq_0006,18,random_n0.5,5,0.9000000000000001,1.0,fixed,0.5,37491,54151,0.740679593667579,0.5374435718024769,0.6390615827350279,0.23923074871302447,0.4859190042658492,0.3206145123179629,0.3495772318689819,0.6078742774833337,0.44388463576756965,0.5678696220426236,0.7154069176931174,0.6331571463789522,0.10741274540355251,apartment_2/seq_0006
apartment_2,seq_0006,18,random_n0.5,5,0.9000000000000001,1.0,subset,0.5,37491,31918,0.7643179975793054,0.3917352248832258,0.5780266112312656,0.22338694620042143,0.6048937903377405,0.32627917235865866,0.3272785468512443,0.7131085907638324,0.4486505741839991,0.5375956896321784,0.8111410489379034,0.6466286846387144,0.10190167076916375,apartment_2/seq_0006
apartment_2,seq_0006,18,random_n0.5,5,0.9000000000000001,0.25,fixed,0.5,9372,54151,0.2804902101270737,0.8875025213931766,0.5839963657601251,0.5370251813913786,0.34553378515632216,0.42050525955512874,0.6450064020486556,0.4371479751066462,0.5211146367630098,0.8150874946649594,0.5762405126405791,0.6751627701109266,0.1283420360409878,apartment_2/seq_0006
apartment_2,seq_0006,18,random_n0.5,5,0.9000000000000001,0.25,subset,0.5,9372,31918,0.287053201296421,0.6015518811236126,0.4443025412100168,0.5263551002987623,0.47484178206654554,0.49927321634324745,0.6323090055484422,0.5818347014223949,0.6060226962224102,0.8084720443875374,0.7268312550911711,0.7654809976997226,0.14651696861444247,apartment_2/seq_0006
apartment_2,seq_0006,18,consec_n0.5,5,0.6000000000000001,1.0,fixed,0.5,32702,54151,0.732030177929485,0.599507248721803,0.665768713325644,0.26389823252400463,0.44290964155786594,0.3307350578876616,0.3845636352516666,0.5672286753707226,0.4583679001922404,0.5966301755244328,0.6945578105667486,0.6418804277831023,0.11460741501840911,apartment_2/seq_0006
apartment_2,seq_0006,18,consec_n0.5,5,0.6000000000000001,1.0,subset,0.5,32702,32319,0.7438099380650246,0.40917685582705104,0.5764933969460379,0.25240046480337597,0.572759058139175,0.35039201142379944,0.37061953397345726,0.6853244221665274,0.4810759443947529,0.5821968075347074,0.7977041368854234,0.6731219421653256,0.11134903640256959,apartment_2/seq_0006
apartment_2,seq_0006,18,consec_n0.5,5,0.6000000000000001,0.25,fixed,0.5,8175,54151,0.19333396774031944,0.9293183577367055,0.5613261627385124,0.6012232415902141,0.3450351794057358,0.43844929550352807,0.7270948012232415,0.4315155768129859,0.5416017990091919,0.8998165137614679,0.5555022067921184,0.6869286459976944,0.13659059959559278,apartment_2/seq_0006
apartment_2,seq_0006,18,consec_n0.5,5,0.6000000000000001,0.25,subset,0.5,8175,32319,0.19643397369896118,0.6137132603815217,0.4050736170402415,0.5940061162079511,0.4767164825644358,0.5289371993550543,0.7223241590214067,0.5830316532070918,0.6452460618637123,0.898348623853211,0.7106655527708159,0.7935609650016437,0.15729845109736743,apartment_2/seq_0006
apartment_2,seq_0006,18,spaced1.0,3,2.1,1.0,fixed,1.0,24972,54151,0.6959067938911835,0.7918869553144688,0.7438968746028262,0.27947300977094347,0.42235600450591865,0.3363699743753688,0.387473970847349,0.5026130634706654,0.4375964866221125,0.6068797052699023,0.6143007516020018,0.6105676797911742,0.11300768110848938,apartment_2/seq_0006
apartment_2,seq_0006,18,spaced1.0,3,2.1,1.0,subset,1.0,24972,28243,0.7053686019992972,0.48281190077694874,0.594090251388123,0.27382668588819475,0.5865524200686896,0.37335566188228253,0.38038603235623897,0.6761321389370818,0.486865685166545,0.6004324843825084,0.7835569875721418,0.6798795485615248,0.11812789565320034,apartment_2/seq_0006
apartment_2,seq_0006,18,spaced1.0,3,2.1,0.25,fixed,1.0,6243,54151,0.18503897037842487,0.9322990463070362,0.5586690083427306,0.6149287201665866,0.3199202230799062,0.4208768373866879,0.7251321480057664,0.4183302247419254,0.5305722368702397,0.9085375620695179,0.5642924415061588,0.696184729881379,0.11692106410815525,apartment_2/seq_0006
apartment_2,seq_0006,18,spaced1.0,3,2.1,0.25,subset,1.0,6243,28243,0.18752552559509839,0.573692617571298,0.3806090715831982,0.6102835175396444,0.47969408348971426,0.53716588733308,0.7209674835816114,0.5986262082639946,0.6541256352543862,0.9062950504565113,0.7462025988740573,0.818494019971897,0.1474339780825199,apartment_2/seq_0006
apartment_2,seq_0006,18,random_n1.0,3,1.5,1.0,fixed,1.0,22743,54151,0.5816805404146351,0.6750249443080111,0.6283527423613231,0.3007518796992481,0.4185148935384388,0.3499929250095411,0.43138548124697706,0.5437757382135141,0.48110395253299126,0.6591918392472409,0.6733762996066555,0.666208576508492,0.11774386197743862,apartment_2/seq_0006
apartment_2,seq_0006,18,random_n1.0,3,1.5,1.0,subset,1.0,22743,27991,0.589709686059905,0.39004820364366344,0.48987894485178424,0.2934089609989887,0.5862955950126827,0.39109580641679154,0.4254935584575474,0.7060483726912222,0.5309905470927726,0.6548388515147517,0.8240148619199028,0.7297502665865387,0.12345639921474258,apartment_2/seq_0006
apartment_2,seq_0006,18,random_n1.0,3,1.5,0.25,fixed,1.0,5685,54151,0.1821714209554612,1.0008840861115849,0.591527753533523,0.6388742304309587,0.2984063082860889,0.4068026437910952,0.745646437994723,0.40047275211907446,0.5210820719298533,0.919613016710642,0.5527321748444165,0.6904626790743996,0.11574775095751313,apartment_2/seq_0006
apartment_2,seq_0006,18,random_n1.0,3,1.5,0.25,subset,1.0,5685,27991,0.18511256405815874,0.6108386640758794,0.3979756140670191,0.6325417766051011,0.4591475831517273,0.5320744868951085,0.7408970976253298,0.5854381765567503,0.6540570160398469,0.9185576077396658,0.7390589832446144,0.8190895956520029,0.14535281317998136,apartment_2/seq_0006
apartment_2,seq_0006,18,consec_n1.0,3,0.29999999999999977,1.0,fixed,1.0,24038,54151,0.6953270571252674,0.7593639865740993,0.7273455218496834,0.3045594475413928,0.40407379365108675,0.34732915196932695,0.4166319993343872,0.4861406068216653,0.44871040967924863,0.6269656377402446,0.6181233956898303,0.6225131192637795,0.11943262411347517,apartment_2/seq_0006
apartment_2,seq_0006,18,consec_n1.0,3,0.29999999999999977,1.0,subset,1.0,24038,26009,0.7101983393047798,0.4252598429374823,0.567729091121131,0.2917464015309094,0.5864123957091776,0.3896418433635489,0.400990099009901,0.6749202199238725,0.5030834281415912,0.6107413262334637,0.7948402476065977,0.6907344205441692,0.12256604735651232,apartment_2/seq_0006
apartment_2,seq_0006,18,consec_n1.0,3,0.29999999999999977,0.25,fixed,1.0,6009,54151,0.18266384665928792,0.9345444634689909,0.5586041550641394,0.6370444333499751,0.30959723735480416,0.4166881783063118,0.7425528374105509,0.4103894664918469,0.528622918519816,0.9033116991179897,0.5500360104153201,0.6837372225314062,0.11566868900026378,apartment_2/seq_0006
apartment_2,seq_0006,18,consec_n1.0,3,0.29999999999999977,0.25,subset,1.0,6009,26009,0.1868997427651973,0.5274041460292604,0.35715194439722886,0.6268929938425695,0.4861394132800185,0.5476163861281271,0.7360625728074555,0.6132108116421239,0.6690438466994254,0.8996505242136795,0.7569687415894498,0.8221651640084788,0.15023411371237458,apartment_2/seq_0006
apartment_2,seq_0010,21,all,21,3.0,1.0,fixed,0.0,75664,64652,0.567493357334317,0.36011874665386995,0.4638060519940935,0.19102875872277436,0.6387428076470952,0.29410081191799947,0.3283992387396913,0.740147249891728,0.45494285181926436,0.6141361810107845,0.8329208686506218,0.7069891839813354,0.10321150953578359,apartment_2/seq_0010
apartment_2,seq_0010,21,all,21,3.0,1.0,subset,0.0,75664,64652,0.567493357334317,0.36011874665386995,0.4638060519940935,0.19102875872277436,0.6387428076470952,0.29410081191799947,0.3283992387396913,0.740147249891728,0.45494285181926436,0.6141361810107845,0.8329208686506218,0.7069891839813354,0.10321150953578359,apartment_2/seq_0010
apartment_2,seq_0010,21,all,21,3.0,0.25,fixed,0.0,18916,64652,0.19544991667771094,0.5564845829338507,0.37596724980578083,0.43635017974201734,0.449668997092124,0.4429094828548867,0.6349651089025163,0.5759914619810679,0.6040422756315154,0.9328610699936561,0.7396677596980759,0.8251065637881225,0.16359010767956456,apartment_2/seq_0010
apartment_2,seq_0010,21,all,21,3.0,0.25,subset,0.0,18916,64652,0.19544991667771094,0.5564845829338507,0.37596724980578083,0.43635017974201734,0.449668997092124,0.4429094828548867,0.6349651089025163,0.5759914619810679,0.6040422756315154,0.9328610699936561,0.7396677596980759,0.8251065637881225,0.16359010767956456,apartment_2/seq_0010
apartment_2,seq_0010,21,spaced0.3,8,2.85,1.0,fixed,0.3,42027,64652,0.47697458337072796,0.39218562220932424,0.4345801027900261,0.2539319960977467,0.5367970055064035,0.34477029382001295,0.3993385204749328,0.6793447998515127,0.5029994293096911,0.6711399814405026,0.822913444286333,0.739317756936019,0.12649504807605577,apartment_2/seq_0010
apartment_2,seq_0010,21,spaced0.3,8,2.85,1.0,subset,0.3,42027,48978,0.47877466149665543,0.2879845603467297,0.3833796109216926,0.24979180050919647,0.6103965045530646,0.35450852098202823,0.3973635995907393,0.7535015721344277,0.5203287133136374,0.6702595950222476,0.8790273183878476,0.7605776429613156,0.126077749205869,apartment_2/seq_0010
apartment_2,seq_0010,21,spaced0.3,8,2.85,0.25,fixed,0.3,10506,64652,0.1519128986121539,0.6554074288876586,0.4036601637499062,0.5454978107747953,0.36696467239992575,0.4387652733499153,0.7308204835332192,0.4769380684278909,0.5771950183551163,0.9644964782029316,0.6491369176514261,0.7760006362719282,0.15461300078407944,apartment_2/seq_0010
apartment_2,seq_0010,21,spaced0.3,8,2.85,0.25,subset,0.3,10506,48978,0.152488298944081,0.4860699605987093,0.31927912977139516,0.5415952788882543,0.44279064069582263,0.4872343575131365,0.7300590138968208,0.5634366450242966,0.6360160525051385,0.9641157433847325,0.7325329739883213,0.8325195021678634,0.16715237302248126,apartment_2/seq_0010
apartment_2,seq_0010,21,random_n0.3,8,3.0,1.0,fixed,0.3,41523,64652,0.5310631901316829,0.4784490748858333,0.5047561325087582,0.22247910796426076,0.4671935902988307,0.3014206984793635,0.35712737518965393,0.5991307306811854,0.44750676397932954,0.6334320737904294,0.756635525583122,0.6895739607046734,0.10836539321821598,apartment_2/seq_0010
apartment_2,seq_0010,21,random_n0.3,8,3.0,1.0,subset,0.3,41523,50495,0.5327945138826424,0.40740031729322707,0.4700974155879347,0.22076921224381668,0.5212595306465987,0.31017142410729026,0.35544156250752595,0.6572928012674523,0.46138294238697836,0.6320593406064109,0.7984750965442123,0.7055875481300786,0.10659165772234354,apartment_2/seq_0010
apartment_2,seq_0010,21,random_n0.3,8,3.0,0.25,fixed,0.3,10380,64652,0.18601204999343302,0.665924840237714,0.4259684451155735,0.5073217726396917,0.33293633607622347,0.40203325726300043,0.6674373795761079,0.4491121697704634,0.5369295969046082,0.9316955684007707,0.6508847367444163,0.7663768123398211,0.1399911163754812,apartment_2/seq_0010
